Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,,,
1553406496020566017,@_Helxx_ @gatinarios KAKAAKAKAKAKAKKAKAKAKA PERDI,San,crinjappa,2022-07-30T15:45:44.000Z,Sat Jul 30 15:45:44 +0000 2022,1,0,tl,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,2,,,,,
1553406425963061250,"@_Helxx_ @WholesomeMeme Fatos, parece mermo, ele só não é tão peludo assim akakakakakka",San,crinjappa,2022-07-30T15:45:27.000Z,Sat Jul 30 15:45:27 +0000 2022,1,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,2,,,,,
1553406307767422981,"@_Helxx_ @WholesomeMeme Perfeitinha, cobra Uber eats apenas",San,crinjappa,2022-07-30T15:44:59.000Z,Sat Jul 30 15:44:59 +0000 2022,1,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,2,,,,,
1553359560483692545,RT @RealGamerduck : Look at this cat https://t.co/M5QnryYRts,San,crinjappa,2022-07-30T12:39:13.000Z,Sat Jul 30 12:39:13 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,video,https://video.twimg.com/ext_tw_video/1552812809183825922/pu/vid/320x342/QfffOBTFJ6mfHaGe.mp4?tag=12,,,
1553359293507837957,RT @DailyGuts4u : “Griffith did nothing wr-” https://t.co/3aPZUSH25n,San,crinjappa,2022-07-30T12:38:10.000Z,Sat Jul 30 12:38:10 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,video,https://video.twimg.com/ext_tw_video/1550682104702410753/pu/pl/OtKlthnDeqGh0OfA.m3u8?tag=12&container=fmp4,,,
1553358074009862146,RT @ImagesAlbum : https://t.co/Q8vdOH56Z4,San,crinjappa,2022-07-30T12:33:19.000Z,Sat Jul 30 12:33:19 +0000 2022,0,0,zxx,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/FY39GB1WIAAJewy.jpg,,,
1553357566192795650,RT @neongeneshit : https://t.co/4JlNwM3RRu,San,crinjappa,2022-07-30T12:31:18.000Z,Sat Jul 30 12:31:18 +0000 2022,0,0,zxx,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,video,https://video.twimg.com/ext_tw_video/1553010440996888581/pu/vid/320x320/pozVYDRxukrVdYt6.mp4?tag=12,,,
1553355555141468161,RT @RogerWas_Taken : @hourly_shitpost https://t.co/nCRWYE9HtN,San,crinjappa,2022-07-30T12:23:18.000Z,Sat Jul 30 12:23:18 +0000 2022,0,0,qme,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,1,video,https://video.twimg.com/ext_tw_video/1553183641269936128/pu/vid/320x352/VkPp_d0O_aIbbDh6.mp4?tag=12,,,
1553354717731995650,"@minileoIins É aquele negócio né, entrou na Net tem que falar com a pessoa por pelo menos 1 ano pra confirmar se é real KKKKKKKKKK",San,crinjappa,2022-07-30T12:19:59.000Z,Sat Jul 30 12:19:59 +0000 2022,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,0,,,,,
1553271071721283584,RT @memesdasuavida : https://t.co/OqAMfd9iDu,San,crinjappa,2022-07-30T06:47:36.000Z,Sat Jul 30 06:47:36 +0000 2022,0,0,zxx,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/FY33R5YWYAIb7_T.jpg,,,
1553141699261730816,@guarana Do que eu e ela não vivemos ainda,San,crinjappa,2022-07-29T22:13:31.000Z,Fri Jul 29 22:13:31 +0000 2022,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
1552830546115530752,@estressecurado @_Helxx_ KKKKKKKKKKKKKKK,San,crinjappa,2022-07-29T01:37:07.000Z,Fri Jul 29 01:37:07 +0000 2022,1,0,und,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,2,,,,,
1552830497243500544,RT @estressecurado : https://t.co/LC1FmFgpgi,San,crinjappa,2022-07-29T01:36:55.000Z,Fri Jul 29 01:36:55 +0000 2022,0,0,zxx,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,video,https://video.twimg.com/ext_tw_video/1552450569268248576/pu/pl/Zv0h33si_ghSPs1w.m3u8?tag=12&container=fmp4,,,
1552769914229952512,"Ela me manda gatinhos juntos e diz ""a gente aí"", é uma versão minha feminina, só que 10 vezes melhor, grazadeus",San,crinjappa,2022-07-28T21:36:11.000Z,Thu Jul 28 21:36:11 +0000 2022,1,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,,,,,
1552426894200545281,RT @mrt_mr_ : 再 https://t.co/JxbHc30j48,San,crinjappa,2022-07-27T22:53:08.000Z,Wed Jul 27 22:53:08 +0000 2022,0,0,ja,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/FYp4_4sagAA5uaY.jpg,,,
1552235846274785281,RT @Aduare_rp : wallpaper update! https://t.co/rsKQh5BdMN,San,crinjappa,2022-07-27T10:13:59.000Z,Wed Jul 27 10:13:59 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,animated_gif,https://video.twimg.com/tweet_video/FYqByalacAAim8R.mp4,,,
1551995086069796867,"RT @jeonghee1414 : 100日目,LiPPS
#100日チャレンジ https://t.co/Fe29KGYdBo",San,crinjappa,2022-07-26T18:17:17.000Z,Tue Jul 26 18:17:17 +0000 2022,0,0,ja,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,1,0,photo,https://pbs.twimg.com/media/FYmX9cnaQAAVoxC.jpg,,,
1551625982829797378,RT @acid666host : sally and jack https://t.co/sGp0XdczIm,San,crinjappa,2022-07-25T17:50:36.000Z,Mon Jul 25 17:50:36 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/FYht1ihXEAUxAd6.jpg,,,
1551625653061140483,"RT @jeonghee1414 : 99日目,砂塚あきら
#100日チャレンジ https://t.co/ucucyoLq0p",San,crinjappa,2022-07-25T17:49:18.000Z,Mon Jul 25 17:49:18 +0000 2022,0,0,ja,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,1,0,photo,https://pbs.twimg.com/media/FYhB4c-akAICOmu.jpg,,,
1550925526637895685,"RT @K00S_ : [053] スルト / #Arknights 
#100日チャレンジ https://t.co/rpMqpkewmk",San,crinjappa,2022-07-23T19:27:15.000Z,Sat Jul 23 19:27:15 +0000 2022,0,0,ja,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,2,0,photo,https://pbs.twimg.com/media/FXH-BEaaQAAJTfs.jpg,,,
1550924919604748288,RT @IlumiArts : #kazuyaka Join Fatui 😵‍💫 https://t.co/Hy7TwJVHOh,San,crinjappa,2022-07-23T19:24:50.000Z,Sat Jul 23 19:24:50 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,1,0,photo,https://pbs.twimg.com/media/FYWe-xnUUAArWRz.jpg,,,
1550924409329836039,"RT @VideoArtGame : Fan art | Hollow Knight

Artist: @HK__BB https://t.co/KZroEMfiXF",San,crinjappa,2022-07-23T19:22:48.000Z,Sat Jul 23 19:22:48 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,1,photo,https://pbs.twimg.com/media/FXu3gDEVQAMAAOH.jpg,,,
1550581723833974784,RT @whgkdud_d : rkgk https://t.co/ubgjNJPVQc,San,crinjappa,2022-07-22T20:41:06.000Z,Fri Jul 22 20:41:06 +0000 2022,0,0,de,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/FYQ2qctakAATQ_P.jpg,,,
1550303573145276416,RT @tododiaguts : https://t.co/OcrCLeZ5G4,San,crinjappa,2022-07-22T02:15:49.000Z,Fri Jul 22 02:15:49 +0000 2022,0,0,zxx,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/FYI-uKmWAAEmGqG.jpg,,,
1550302968817324032,RT @gloompostagem : https://t.co/JGziTqIyqR,San,crinjappa,2022-07-22T02:13:25.000Z,Fri Jul 22 02:13:25 +0000 2022,0,0,zxx,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,video,https://video.twimg.com/ext_tw_video/1550129751724924929/pu/vid/352x640/vCakFCuOTF2q1eju.mp4?tag=12,,,
1550114885433847817,"RT @jeonghee1414 : 95日目,樋口 円香
#100日チャレンジ https://t.co/K5qGUZWBsr",San,crinjappa,2022-07-21T13:46:03.000Z,Thu Jul 21 13:46:03 +0000 2022,0,0,ja,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,1,0,photo,https://pbs.twimg.com/media/FYMUQ_aaUAAtyTU.jpg,,,
1550114842958249984,Ir pro curso sem o Guilherme Gameplays não é a mesma coisa... Volte logo guierme,San,crinjappa,2022-07-21T13:45:52.000Z,Thu Jul 21 13:45:52 +0000 2022,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,,,,,
1550105325323304960,"@FineMustache Calma guilherminho, vai ficar tudo bem, olha o whats, mandei algo pra vc ficar mais feliz",San,crinjappa,2022-07-21T13:08:03.000Z,Thu Jul 21 13:08:03 +0000 2022,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
1550105144704045056,"@Theo_CR0319 @imagens_album KAKAKAAKKAKAKAKKAKAKA namorales, queria uma Japinha com cabelo curto, até um pouco acima do ombro, com óculos, roupa do exército, uma sorriso fofinho e uma m4 na mão",San,crinjappa,2022-07-21T13:07:20.000Z,Thu Jul 21 13:07:20 +0000 2022,1,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
1550046850517983233,"RT @VideoArtGame : Fan art | Hollow Knight

Artist: @HK__BB https://t.co/6kkd82P4mr",San,crinjappa,2022-07-21T09:15:42.000Z,Thu Jul 21 09:15:42 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,1,photo,https://pbs.twimg.com/media/FWv7s1LWQAMTlkd.jpg,,,
1550046824001593348,RT @Hitoimim : 🦊 https://t.co/DYyWHMhskJ,San,crinjappa,2022-07-21T09:15:35.000Z,Thu Jul 21 09:15:35 +0000 2022,0,0,qme,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/FYGs2X6VQAAmrBS.jpg,,,
1550046787565674497,"RT @jeonghee1414 : 94日目,芹沢あさひ
#100日チャレンジ https://t.co/xrcb6NpoUg",San,crinjappa,2022-07-21T09:15:27.000Z,Thu Jul 21 09:15:27 +0000 2022,0,0,ja,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,1,0,photo,https://pbs.twimg.com/media/FYHSu3yaUAAdoqm.jpg,,,
1550046155685371906,"Obrigado everything goes on, por sua existência, toma o rank de 2 música favorita minha aí, só não ganha de snuff porque ela me lembra minha infância",San,crinjappa,2022-07-21T09:12:56.000Z,Thu Jul 21 09:12:56 +0000 2022,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,,,,,
1549733508108664840,RT @berserksouls : https://t.co/tnz8aaVsno,San,crinjappa,2022-07-20T12:30:35.000Z,Wed Jul 20 12:30:35 +0000 2022,0,0,zxx,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/FXgAYcoXEAE7MUF.png,,,
1549733025654743041,@FineMustache Gostosa,San,crinjappa,2022-07-20T12:28:40.000Z,Wed Jul 20 12:28:40 +0000 2022,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
1549458004076118017,"@purgattori Tô literalmente lavando agora, não é nem meme, acabei de abrir o celular pra trocar de música",San,crinjappa,2022-07-19T18:15:50.000Z,Tue Jul 19 18:15:50 +0000 2022,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
1549029808759242752,RT @inuo_x : power! https://t.co/IQ6gTjvF5g,San,crinjappa,2022-07-18T13:54:20.000Z,Mon Jul 18 13:54:20 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/FX80tMVagAAjApH.jpg,,,
1548866982648455168,RT @Tristemulheres : https://t.co/R2arRGB0KC,San,crinjappa,2022-07-18T03:07:19.000Z,Mon Jul 18 03:07:19 +0000 2022,0,0,zxx,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/FX0M1LwVUAAw6LX.jpg,,,
1548866921809969157,RT @N6fpxyXe9CK6bSy : 儀式 https://t.co/1iEyAIp8Pw,San,crinjappa,2022-07-18T03:07:05.000Z,Mon Jul 18 03:07:05 +0000 2022,0,0,ja,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/FX3E-A-UYAIroSv.jpg,,,
1548834748436447233,"RT @yuyuyuusui : #チェンソーマン #chainsawman 
戦争の悪魔 https://t.co/GhDWsoBR88",San,crinjappa,2022-07-18T00:59:14.000Z,Mon Jul 18 00:59:14 +0000 2022,0,0,ja,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,2,0,photo,https://pbs.twimg.com/media/FX18DDFaQAA-4Hj.jpg,,,
1548834466206027778,RT @old_xian : #19days 番外小短篇。 https://t.co/x58t8uFdof,San,crinjappa,2022-07-18T00:58:07.000Z,Mon Jul 18 00:58:07 +0000 2022,0,0,ja,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,1,0,photo,https://pbs.twimg.com/media/FX3hhMrUUAEAn-B.jpg,https://pbs.twimg.com/media/FX3hhMrVEAIsLJt.jpg,https://pbs.twimg.com/media/FX3hhMqUEAAB1N8.jpg,https://pbs.twimg.com/media/FX3hhMrUYAIFdYe.jpg
1548813826660917249,RT @_chamuring : https://t.co/agETJkzgJ1,San,crinjappa,2022-07-17T23:36:06.000Z,Sun Jul 17 23:36:06 +0000 2022,0,0,zxx,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/FX2aNXTaAAAy-dZ.jpg,,,
1548813641125974018,RT @aiu404l : https://t.co/OTlx5GfmSC,San,crinjappa,2022-07-17T23:35:22.000Z,Sun Jul 17 23:35:22 +0000 2022,0,0,zxx,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,video,https://video.twimg.com/ext_tw_video/1548700327008174080/pu/pl/HZU0fnJMeuQCxiKM.m3u8?tag=12&container=fmp4,,,
1548641346004684801,"RT @maridannemann : se vc é stan da anya forger clica na portinha 

                                🚪",San,crinjappa,2022-07-17T12:10:43.000Z,Sun Jul 17 12:10:43 +0000 2022,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,,,,,
1548640477703987201,"@bossato_ @lewownardo1 Ou você morre cedo como um herói, ou vive o suficiente pra se tornar um vilão...",San,crinjappa,2022-07-17T12:07:16.000Z,Sun Jul 17 12:07:16 +0000 2022,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,1,,,,,
1548413898029576193,RT @sigmaposts : https://t.co/ZUKWFCvrEy,San,crinjappa,2022-07-16T21:06:56.000Z,Sat Jul 16 21:06:56 +0000 2022,0,0,zxx,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/FXtvwQ-UEAMB-jI.jpg,,,
1548356442574336004,RT @Nito_nana : チェンソーマン2部読みました https://t.co/Aod63jlpMZ,San,crinjappa,2022-07-16T17:18:37.000Z,Sat Jul 16 17:18:37 +0000 2022,0,0,ja,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/FXvmGWGVEAEddBB.jpg,,,
1548355454048161792,"Minha galeria tá cheia de play, vou ver se aprendo a editar https://t.co/fTwkky5qUO",San,crinjappa,2022-07-16T17:14:41.000Z,Sat Jul 16 17:14:41 +0000 2022,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,video,https://video.twimg.com/ext_tw_video/1548355377703444484/pu/vid/640x360/6Jjle06cmJcGz9fT.mp4?tag=12,,,
1548354510384271363,Quero ver clicar :) https://t.co/GaLElFTboa,San,crinjappa,2022-07-16T17:10:56.000Z,Sat Jul 16 17:10:56 +0000 2022,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,video,https://video.twimg.com/ext_tw_video/1548354432173084673/pu/vid/480x270/bSIeatkupEMdP2_F.mp4?tag=12,,,
1548353428249645056,"Baixinha, gostosa, linda, cheirosa e demonstra um carinho do krl, assim me conquista, não resisto",San,crinjappa,2022-07-16T17:06:38.000Z,Sat Jul 16 17:06:38 +0000 2022,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,,,,,
1548352925482725378,RT @OnlyAesthetics_ : https://t.co/gmgwgnusTh,San,crinjappa,2022-07-16T17:04:39.000Z,Sat Jul 16 17:04:39 +0000 2022,0,0,zxx,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/FXv_z5iUcAMrCGP.jpg,,,
1548352752245321729,"RT @jeonghee1414 : 90日目,World is Mine
#100日チャレンジ https://t.co/3rWYXqWEt8",San,crinjappa,2022-07-16T17:03:57.000Z,Sat Jul 16 17:03:57 +0000 2022,0,0,ja,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,1,0,photo,https://pbs.twimg.com/media/FXynuOCaUAEF4Qu.jpg,,,
1548075236876095497,"@purgattori De manhã faço curso de programação, de noite faço o ensino médio",San,crinjappa,2022-07-15T22:41:12.000Z,Fri Jul 15 22:41:12 +0000 2022,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
1548073825203433472,"@purgattori Não posso, o tempo não deixa, eu estudo de manhã e de noite kk",San,crinjappa,2022-07-15T22:35:36.000Z,Fri Jul 15 22:35:36 +0000 2022,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
1548066977901449216,"RT @WakaranaiLOL : The Damselette 
#Genshinlmpact 
#原神 
#columbina https://t.co/OO0BekXU7C",San,crinjappa,2022-07-15T22:08:23.000Z,Fri Jul 15 22:08:23 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,3,0,photo,https://pbs.twimg.com/media/FXtx40nUsAMXxig.jpg,,,
1548066887455502341,RT @inuo_x : 落書き https://t.co/FIimXrEA3a,San,crinjappa,2022-07-15T22:08:02.000Z,Fri Jul 15 22:08:02 +0000 2022,0,0,ja,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/FXtuGY7agAEQ6Ua.jpg,,,
1548063658126626823,RT @memesdasuavida : https://t.co/L8lzNoJ0Lo,San,crinjappa,2022-07-15T21:55:12.000Z,Fri Jul 15 21:55:12 +0000 2022,0,0,zxx,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/FXuzqGqVQAIeT10.jpg,,,
1548063549246672897,RT @memesdasuavida : https://t.co/nSb8w0mSMH,San,crinjappa,2022-07-15T21:54:46.000Z,Fri Jul 15 21:54:46 +0000 2022,0,0,zxx,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/FXtWpMXVsAEl68z.jpg,,,
1548063394183331846,RT @motai__ : ヤマト　#ワンピース https://t.co/uqP8FOcY1k,San,crinjappa,2022-07-15T21:54:09.000Z,Fri Jul 15 21:54:09 +0000 2022,0,0,ja,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,1,0,photo,https://pbs.twimg.com/media/FXsoa9JaIAAhcHa.jpg,,,
1548063231217786886,O que eu não daria por uma Muié linda de cabelo curto e com uma bazuca agora não tá escrito.,San,crinjappa,2022-07-15T21:53:30.000Z,Fri Jul 15 21:53:30 +0000 2022,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,,,,,
1548049650162094084,"@FineMustache Fatos, desde aquele dia que você descobriu ela no Senai eu ouvi diversas vezes e achei o fino, simplesmente uma das melhores do cara e nem reconhecimento tem KKKKKKKKKK",San,crinjappa,2022-07-15T20:59:32.000Z,Fri Jul 15 20:59:32 +0000 2022,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
1548049462534164482,"@kadrako101 Fatos, vou fazer melhor",San,crinjappa,2022-07-15T20:58:47.000Z,Fri Jul 15 20:58:47 +0000 2022,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
1547199631469182976,RT @carrotsprout_ : the war devil https://t.co/XoqysmdZR4,San,crinjappa,2022-07-13T12:41:52.000Z,Wed Jul 13 12:41:52 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/FXfaYJMUcAAF5vE.jpg,,,
1547199485192839168,RT @whgkdud_d : https://t.co/j38QrQi2ja,San,crinjappa,2022-07-13T12:41:17.000Z,Wed Jul 13 12:41:17 +0000 2022,0,0,zxx,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/FXh-ixsaQAE0PgE.jpg,https://pbs.twimg.com/media/FXh-knhaMAAP-Bq.jpg,https://pbs.twimg.com/media/FXh-m_AakAAFrvL.jpg,
1547080624556621831,RT @whgkdud_d : https://t.co/IZc1zfTQeT,San,crinjappa,2022-07-13T04:48:58.000Z,Wed Jul 13 04:48:58 +0000 2022,0,0,zxx,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/FXeU5dTaQAAzP9o.jpg,,,
1547023550057533447,RT @samdoesarts : Samurai #digitalart https://t.co/y2q8IGVYyK,San,crinjappa,2022-07-13T01:02:11.000Z,Wed Jul 13 01:02:11 +0000 2022,0,0,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,1,0,photo,https://pbs.twimg.com/media/FXep44BX0AAXESS.jpg,,,
1547023440418406402,RT @whgkdud_d : https://t.co/OIHSWBJb9W,San,crinjappa,2022-07-13T01:01:45.000Z,Wed Jul 13 01:01:45 +0000 2022,0,0,zxx,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/FXY3PvaakAAI074.jpg,,,
1547023407409254405,RT @inuo_x : 待ってろ  チェンソーマン https://t.co/SkifSmN8Nm,San,crinjappa,2022-07-13T01:01:37.000Z,Wed Jul 13 01:01:37 +0000 2022,0,0,ja,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/FXe71eHakAAwRj7.jpg,,,
1546016693461417986,"@kadrako101 Sei que acontece, mas ainda acho meio paia",San,crinjappa,2022-07-10T06:21:17.000Z,Sun Jul 10 06:21:17 +0000 2022,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
1545963513608298496,"Não vou mentir, tenho inveja de ver as pessoas felizes",San,crinjappa,2022-07-10T02:49:58.000Z,Sun Jul 10 02:49:58 +0000 2022,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,,,,,
1545917156642144258,RT @Yoda4ever : Kitty asks for more belly rubs..🐈🐾😍 https://t.co/LpePmUMrkn,San,crinjappa,2022-07-09T23:45:46.000Z,Sat Jul 09 23:45:46 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,video,https://video.twimg.com/ext_tw_video/1545148106341175296/pu/vid/720x1094/NODZqZ5mqqqvysMK.mp4?tag=12,,,
1545668509480411136,"Eu já não durmo tem 30 horinha, tá na hora de eu ir de berço(mesmo não estando com sono) adeus meus queridos amigos do twinter, vo hiberna",San,crinjappa,2022-07-09T07:17:44.000Z,Sat Jul 09 07:17:44 +0000 2022,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,,,,,
1545668187089473537,Maki 💙 https://t.co/lNl6uYMZpN,San,crinjappa,2022-07-09T07:16:27.000Z,Sat Jul 09 07:16:27 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/FXNRBlqWIAAM7dT.jpg,,,
1545517919593009154,"@Doazinn O Orochi é engraçado, admito, mas o doa, pqp, ele olha pra câmera e eu derreto de rir KKKKKKKKKKKKKKK doazin é um herói",San,crinjappa,2022-07-08T21:19:21.000Z,Fri Jul 08 21:19:21 +0000 2022,4,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
1545514746002243584,"@floaromaa Ok, now i really love yoru.",San,crinjappa,2022-07-08T21:06:44.000Z,Fri Jul 08 21:06:44 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
